airline_sentiment_Index,features,rawPrediction,probability,prediction
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[92,227,305,365,388,402,422,594,660,671,673,736,815,944],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6300194249330189,-0.8905361972138017,-0.7394832277192178]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8518307353470933,0.06849989534881708,0.07966936930408965]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[8,35,165,325,362,482,487,504,536,590,598,616,712,736,780,885],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.718930911639894,-0.7831958763888844,-1.935735035251011]}","{""vectorType"":""dense"",""length"":3,""values"":[0.961861868946261,0.02898400322767432,0.009154127826064607]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[59,297,426,496,591,611,656,688,712,779,913],""values"":[1,1,1,1,1,1,1,1,1,2,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7048064099513698,0.34747246105624235,-1.0522788710076127]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5341635213661321,0.373668134645981,0.0921683439878869]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[13,29,38,72,297,369,415,733,815,945],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1191226919741286,0.18510350650940638,-1.3042261984835355]}","{""vectorType"":""dense"",""length"":3,""values"":[0.67494808386323,0.26523509659428746,0.05981681954248262]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[149,152,321,560,655,658,671,693,748,886,942],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0918646338801874,-0.5175976339323307,-0.5742669999478568]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7199570144430405,0.14398789596620823,0.13605508959075138]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[72,135,218,365,450,736,932],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1822689335658476,-0.38742366128354416,-0.7948452722823028]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7426234846217823,0.15454673944303413,0.10282977593518364]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[254,436,560,711,823],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.09982290941017097,0.2885016023533946,-0.3883245117635657]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3544320535118772,0.4280308840744467,0.21753706241367612]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[177,299,342,348,426,560,622,782,858,872,888,916],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1553595771270986,-0.353357740679268,-0.8020018364478306]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7339858440791756,0.16235291032479063,0.10366124559603385]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[5,29,39,286,297,307,320,374,385,387],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3467206212482046,-0.45286296364939344,-0.8938576575988111]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7863089799115869,0.13003013541804256,0.08366088467037053]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[372,560],""values"":[1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2889449761640305,0.22689027059580436,-0.5158352467598348]}","{""vectorType"":""dense"",""length"":3,""values"":[0.41893280189591336,0.39372623161102177,0.18734096649306484]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,54,163,173,330,403,527,560,575,708,758,913,925],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6384229461201703,-0.4835071091926983,-1.1549158369274721]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8467281005218675,0.10143818245309896,0.05183371702503343]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[128,209,222,240,267,301,330,331,372,392,398,688,798,855],""values"":[1,1,1,1,1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-1.5472117455824261,1.215703426583883,0.33150831899854305]}","{""vectorType"":""dense"",""length"":3,""values"":[0.04275131824177502,0.6774360811510503,0.2798126006071747]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[297,312,426,513,678,928],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.43142955716090214,0.4306355322321893,-0.8620650893930917]}","{""vectorType"":""dense"",""length"":3,""values"":[0.43984720482942397,0.43949809380373556,0.12065470136684062]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[41,152,157,208,240,297,311,468,504,631,740,817,873,913,947],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.060023343223617846,0.007798963406098869,-0.06782230662971644]}","{""vectorType"":""dense"",""length"":3,""values"":[0.35346866704097957,0.3354827251480412,0.31104860781097926]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[26,99,113,206,228,276,304,340,409,519,611,712,736,737,741],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.9976687332882794,-0.9359366497902761,-2.0617320834980033]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9747326489505075,0.01907841982345479,0.006188931226037677]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,228,243,297,369,403,481,506,523,610,775,940,960,972],""values"":[1,1,1,1,2,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23532958434320772,0.5364287142061528,-0.771758298549361]}","{""vectorType"":""dense"",""length"":3,""values"":[0.36810387747678286,0.49743470609323587,0.13446141642998133]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,39,214,483,560,591,782,928,997],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.27611327505852,0.14718747372530155,-1.4233007487838212]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7191009426780537,0.23254318266831045,0.04835587465363573]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[134,143,224,372,524,560,724],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.12780058259651972,0.152628757145094,-0.2804293397416137]}","{""vectorType"":""dense"",""length"":3,""values"":[0.37175205388694055,0.38109751405782116,0.2471504320552383]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,178,263,275,297,340,349,475,667,668,762,781,892],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.832239342724583,-0.12446888659158833,-0.7077704561329943]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6255730409184683,0.24031723567492427,0.13410972340660732]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[51,53,63,110,133,232,261,418,451,560,630,831,906,967],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3865579460340443,0.4250214327367764,-1.81157937877082]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7026699677950525,0.2686342544848001,0.028695777720147284]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[330,773,958],""values"":[1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.7138117418011064,0.411939665627213,0.301872076173893]}","{""vectorType"":""dense"",""length"":3,""values"":[0.1461180134443316,0.4504134838564069,0.40346850269926154]}",1
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[149,201,216,297,426,690,848,926],""values"":[1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.28077236582236337,-0.34670016113058494,0.06592779530822118]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4272397055817151,0.22812020390814525,0.3446400905101396]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[99,245,609,712,736,828,893],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6301088464818532,-0.44830796721512395,-1.1818008792667292]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8437264373362289,0.1055739338203283,0.05069962884344297]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[128,224,297,394,417,656,798],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.0879401388130176,0.19015881979027816,-0.27809895860329586]}","{""vectorType"":""dense"",""length"":3,""values"":[0.357002434126717,0.395425057402358,0.247572508470925]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,79,110,127,240,297,505,535,537,729,870,988,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3216613050914838,-0.015059573382626146,-0.3066017317088581]}","{""vectorType"":""dense"",""length"":3,""values"":[0.44491391121722684,0.3177166433926627,0.23736944539011043]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[116,166,199,330,344,391,761,785,887,936],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4664986609060471,0.35606714742357615,-0.8225658083296232]}","{""vectorType"":""dense"",""length"":3,""values"":[0.46062230176817615,0.4124631595817629,0.12691453865006097]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[79,110,174,252,330,394,508,527,603,656,736,750,792,882,958],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9398572197686107,-1.2086370999725695,0.26877988020395904]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6143195672753347,0.0716663227696254,0.3140141099550399]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,357,417,619,695,797,883,968],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9429405281012874,-0.45733903190698094,-0.4856014961943066]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6728632354509055,0.16587965121078913,0.16125711333830534]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[47,294,537,560,590,796,929],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4478599483370909,-0.10947580363459353,-1.3383841447024976]}","{""vectorType"":""dense"",""length"":3,""values"":[0.785947873038933,0.16559660142909707,0.048455525531969926]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[99,233,330,343,451,533,547,548,650,792,821,909,971],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.528089873685566,-0.10517359308560337,-1.422916280599962]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8015529111057591,0.1565362352311473,0.04191085366309357]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[370,429,505,597,712,736],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6924408622902315,-0.31594879107561263,-0.3764920712146188]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5854181598126343,0.21356404016255598,0.20101780002480965]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[86,273,330,331,335,354,477,592,662,869,872,958],""values"":[1,1,1,1,1,1,1,1,1,2,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.7772087212128737,0.3204350087761535,0.4567737124367195]}","{""vectorType"":""dense"",""length"":3,""values"":[0.13455369493352248,0.40327030463078795,0.46217600043568946]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,92,158,160,212,233,234,479,512,555,571,661,687,829,961],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.043402648956638,-0.9701178233583663,-0.07328482559827088]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6845188276015811,0.09139544832040014,0.22408572407801874]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[330,393,663,678,842],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6744651027711542,0.13319485148513252,-0.8076599542562871]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5527418096952099,0.32170042358923223,0.1255577667155579]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[212,238,340,560,601],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6645890562439934,0.04432818219286794,-0.7089172384368613]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5583405376819359,0.3002778416139787,0.14138162070408541]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[206,292,481,560,667,819,821,837,871,958],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8472937767641139,-0.7094349874901245,-0.13785878927398942]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6312306973159384,0.13307896014463905,0.23569034253942261]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[59,63,144,181,286,443,643,664,684,820,958,975],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.055647508956107476,-0.703821599753657,0.64817409079755]}","{""vectorType"":""dense"",""length"":3,""values"":[0.30520680903483727,0.14281077475515677,0.5519824162100059]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[252,413,537,545,560,652,928],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.984867283249286,0.16180359734969485,-1.1466708805989807]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6419560582843881,0.2818728747130935,0.07617106700251829]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[707,736],""values"":[1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4745402575720811,0.07108029801310478,-0.5456205555851861]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4929649635811548,0.3293029488253051,0.1777320875935401]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[90,117,330,425,545,904],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2714086666901306,0.9250912420546833,-1.1964999087448138]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3171567715160781,0.6097681325680904,0.07307509591583156]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,104,121,458,560,585,661,999],""values"":[2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1231033082322446,-0.05529730619779466,-1.0678060020344498]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7044309185333129,0.21680311871101995,0.07876596275566707]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,176,244,246,277,297,464,537,752,782,828],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.07573522736152977,1.069384152681169,-1.145119380042699]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2502470881555466,0.6759355340777256,0.07381737776672788]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[19,29,330,536,537,832,881],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.42303638625534684,0.22752141810509344,-0.6505578043604404]}","{""vectorType"":""dense"",""length"":3,""values"":[0.46206686859855917,0.3800088909503115,0.1579242404511293]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[59,297,782],""values"":[1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.08792425080551675,0.4267452181575175,-0.33882096735200073]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2897552844151065,0.48478533701176496,0.22545937857312862]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[149,224,297,391,463,472,493,542,660,661,702,904,950],""values"":[1,1,1,2,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4674672881255697,-0.23150358945533317,-0.23596369867023617]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5020128053917002,0.24954886570256776,0.24843832890573203]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[133,197,297,327,509,756,893],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3001667023947236,0.20975724885021335,-0.5099239512449374]}","{""vectorType"":""dense"",""length"":3,""values"":[0.424020814854421,0.3873672045487282,0.1886119805968509]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[142,263,426,441,450,506,539,569,736,827,855,911,927,928,989,996],""values"":[1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.975723048571777,-0.47552496989385856,-2.5001980786779185]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9653512159092315,0.030607466148190963,0.004041317942577608]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[560,707],""values"":[1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.37096714643840034,0.10921415930305606,-0.48018130574145645]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4552437416625619,0.35040162070227526,0.1943546376351629]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[114,142,152,172,223,246,404,506,616,652,667,684],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.06608769716582993,1.584640631423037,-1.6507283285888668]}","{""vectorType"":""dense"",""length"":3,""values"":[0.1740568032568673,0.7946761202196824,0.0312670765234502]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[42,187,297,307,315,325,354,511,626,777,990],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1120054426520836,-0.28679503144357615,-0.8252104112085079]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7189085318868231,0.17749344165284422,0.10359802646033266]}",0
